artikel_id;udbud_id;url;udd6;Titel;Educational_Category;displaydocclass;kaldenavn;hovedinst;hovedinsttx;instkommune;instkommunetx;instregion;instregiontx;afbrud_statusaar;afbrud_n;afbrud;afbrud_aggr;timetal_statusaar;timetal_OfSupervision;timetal_WithFewStudents;timetal_WithManyStudents;branche_statusaar;branche_n;branchepct1;branchepct2;branchepct3;branchepct4;branchepctprivat1;branchepctprivat2;branchepctprivat3;branchepctprivat4;branchetxt1;branchetxt2;branchetxt3;branchetxt4;offt_privat;ledighed_nyudd_statusaar;ledighed_nyudd_n;ledighed_nyudd;ledighed_nyudd_aggr;maanedloen_nyudd_statusaar;maanedloen_nyudd_n;maanedloen_nyudd;maanedloenp25_nyudd;maanedloenp75_nyudd;maanedloen_nyudd_aggr;ledighed_10aar_statusaar;ledighed_10aar_n;ledighed_10aar;ledighed_10aar_aggr;maanedloen_10aar_statusaar;maanedloen_10aar_n;maanedloen_10aar;maanedloenp25_10aar;maanedloenp75_10aar;maanedloen_10aar_aggr;studbesvarelser_antal;studbesvarelser_pct;fagligmiljo_statusaar;fagligmiljo_n;fagligmiljo_ntotal;fagligmiljo_likert;fagligtmotivation_statusaar;fagligtmotivation_n;fagligtmotivation_ntotal;fagligtmotivation_likert;medstuderende_n;medstuderende_ntotal;medstuderende_likert;medstuderende_statusaar;socialtmiljo_statusaar;socialtmiljo_n;socialtmiljo_ntotal;socialtmiljo_likert;socialtmotivation_statusaar;socialtmotivation_n;socialtmotivation_ntotal;socialtmotivation_likert;tidsforbrug_p50;tidsforbrug_undv_pct;tidsforbrug_n;tidsforbrug_arbejde;tidsforbrug_arbejde_n;tidsforbrug_studjob_pct;udb_undervisning_statusaar;udbytte_undervisning_n;udbytte_undervisning_ntotal;udbytte_undervisning_likert;uddaktivitet_opgaver_pct;uddaktivitet_praktik_pct;uddaktivitet_statusaar;uddaktivitet_udlandsophold_pct;uddaktivitet_undervisning_pct;und_engagerede_statusaar;undervisere_engagerede_n;undervisere_engagerede_ntotal;undervisere_engagerede_likert;und_feedback_statusaar;undervisere_feedback_n;undervisere_feedback_ntotal;undervisere_feedback_likert;und_hjaelp_statusaar;undervisere_hjaelp_n;undervisere_hjaelp_ntotal;undervisere_hjaelp_likert;und_kontakt_statusaar;undervisere_kontakt_n;undervisere_kontakt_ntotal;undervisere_kontakt_likert;undervisningsform_statusaar;undervisningsform_n;undervisningsform_p1;undervisningsform_p2;undervisningsform_p3;undervisningsform_p4;undervisningsform_p5;ensom_statusaar;ensom_n;ensom_ntotal;ensom_likert;ensom_altid;ensom_ofte;ensom_nogle;ensom_sjaeldent;ensom_aldrig;stress_daglig_statusaar;stress_daglig_n;stress_daglig_ntotal;stress_daglig_likert;stress_daglig_altid;stress_daglig_ofte;stress_daglig_nogle;stress_daglig_sjaeldent;stress_daglig_aldrig;tilpas_statusaar;tilpas_n;tilpas_ntotal;tilpas_likert;dimbesvarelser_antal;dimbesvarelser_pct;foerstejob_statusaar;foerstejob_n;foerstejob1pct;foerstejob1tx;foerstejob2pct;foerstejob2tx;foerstejob3pct;foerstejob3tx;foerstejob4pct;foerstejob4tx;arbejdsform_statusaar;arbejdsform_n;arbejdsform_fastedagtimer_pct;arbejdsform_faste_aften_nat_pct;arbejdsform_fleksible_pct;arbejdsform_skiftende_pct;arbejdsform_tilretteselv_pct;arbejdsform_andet_pct;arbejdsform_andet_pct2;arbejdstid_statusaar;arbejdstid_n;arbejdstid_timer;jobskabende_statusaar;jobskabende_n;jobskabende_p1;jobskabende_p2;jobskabende_p3;jobskabende_p4;jobskabende_p5;kompetencerudd_statusaar;kompetencerudd_n;kompetencerudd_p1;kompetencerudd_p2;kompetencerudd_p3;kompetencerudd_p4;kompetencerudd_p5;rel_over_udd_job_statusaar;relevans_overens_udd_job_n;relevans_overens_udd_job_ntotal;relevans_overens_udd_job_likert;ruster_til_job_statusaar;ruster_til_job_n;ruster_til_job_ntotal;ruster_til_job_likert;udlandet_statusaar;udlandet_n;udlandet_dk25_pct;udlandet_dk_pct;udlandet_udlandet_pct;hyppigsteid1;hyppigsteid2;hyppigsteid3;hyppigstepct1;hyppigstepct2;hyppigstepct3;hyppigstetx1;hyppigstetx2;hyppigstetx3;hyppigste_statusaar;hyppigste_n;ivaerksaetteri_statusaar;ivaerksaetteri_n;ivaerksaetteri
udb3-kahumfilovidenskabsteori;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/humanistiskekandidatuddannelser-2;641,162,651,362,870,000;Filosofi og videnskabsteori;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;201910-202209;213;12;;E2021/F2022;8;85;37;201911-202111;740;34;13;12;41;12;52;0;79;Undervisning;Sundhed og socialvæsen;Offentlig administration, forsvar og politi;Øvrige brancher;43;201904-202212;199;33;;201901-202112;21;26.6;18.4;32.2;;201904-202212;222;5;;201901-202112;27;41.3;37.2;44.3;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;25;0;E2021/F2022;0;75;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb3-kahumglobaleomraade;751431;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/humanistiskekandidatuddannelser/sprog/globale-omraadestudier;331,462,680,062,684,000,000,000;Globale områdestudier;Universitetsuddannelser;Kandidatuddannelse;;751465;Aarhus Universitet;751;Aarhus;1082;Midtjylland;201910-202209;38;13;;E2021/F2022;7;103;22;201911-202111;222;19;14;12;55;14;100;0;93;Undervisning;Videnservice;Offentlig administration, forsvar og politi;Øvrige brancher;68;201904-202212;38;30;;201901-202112;10;22.15;14.4;26.1;;201904-202212;11;0;;201901-202112;6;38.8;33.5;43.2;Institutionstal for undergruppe: Fremmedsprog, kandidat;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;25;0;E2021/F2022;0;75;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb3-kahumglobaleomraade;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/humanistiskekandidatuddannelser/sprog/globale-omraadestudier;331,462,680,062,684,000,000,000;Globale områdestudier;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;201910-202209;65;8;;E2021/F2022;7;103;22;201911-202111;222;19;14;12;55;14;100;0;93;Undervisning;Videnservice;Offentlig administration, forsvar og politi;Øvrige brancher;68;201904-202212;38;30;;201901-202112;10;22.15;14.4;26.1;;201904-202212;11;0;;201901-202112;6;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;25;0;E2021/F2022;0;75;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb3-kahuminternationale;101455;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/humanistiskekandidatuddannelser/oevrigehumaniora/interkulturelle-markedsstudier;330,762,559;Interkulturelle markedsstudier;Universitetsuddannelser;Kandidatuddannelse;;101582;Københavns Universitet;101;København;1084;Hovedstaden;201910-202209;93;11;;E2021/F2022;11;114;47;201911-202111;164;25;22;15;38;100;97;100;54;Handel;Videnservice;Information og kommunikation;Øvrige brancher;82;201904-202212;98;18;;201901-202112;50;27.95;25.5;32;;Ingen data;;;;Ingen data;;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;25;25;E2021/F2022;0;50;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb3-kahuminternationale;147406;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/humanistiskekandidatuddannelser/oevrigehumaniora/interkulturelle-markedsstudier;330,762,559;Interkulturelle markedsstudier;Universitetsuddannelser;Kandidatuddannelse;;147406;Copenhagen Business School - Handelshøjskolen;147;Frederiksberg;1084;Hovedstaden;201910-202209;214;4;;E2021/F2022;13;49;98;201911-202111;1511;21;19;19;41;95;100;98;81;Videnservice;Handel;Information og kommunikation;Øvrige brancher;91;201904-202212;450;14;;201901-202112;255;31;27.5;35.4;;Ingen data;;;;Ingen data;;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;25;0;E2021/F2022;0;75;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb3-kahuminternationale;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/humanistiskekandidatuddannelser/oevrigehumaniora/interkulturelle-markedsstudier;330,762,559;Interkulturelle markedsstudier;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;201910-202209;307;6;;E2021/F2022;12;75;78;201911-202111;1675;21;20;19;40;95;100;98;78;Videnservice;Handel;Information og kommunikation;Øvrige brancher;90;201904-202212;548;15;;201901-202112;305;30.7;26.9;34.9;;Ingen data;;;;Ingen data;;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;25;12,5;E2021/F2022;0;62,5;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;86;23;202110-202112;86;34;Jeg søgte og blev ansat efter et stillingsopslag;31;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;16;Jeg fik job gennem mit netværk;7;Andet;202110-202112;86;37;0;49;0;14;0;0;202110-202112;86;39;202110-202112;86;Studiejob;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller p;De kompetencer, jeg fik fra uddannelsen;Udlandsophold (studieaktiviteter i udlandet);202110-202112;86;Formidlingsevner;Min evne til at arbejde struktureret og overholde deadlines;Fremmedsprogsfærdigheder;Forretningsforståelse;Analytiske kompetencer;202110-202112;85;86;3,36;202110-202112;86;86;3,63;202110-202112;86;1;90;9;;;;;;;;;;Ingen data;;;;
udb3-kakreaarkitekt;101446;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/kunstneriskeuddannelser/arkitekt;6,890,628,052;Arkitekt;Universitetsuddannelser;Kandidatuddannelse;;280299;Det Kongelige Akademi - Arkitektur, Design, Konservering;101;København;1084;Hovedstaden;201910-202209;638;2;;E2021/F2022;24;137;20;201911-202111;3430;68;12;5;16;100;0;9;86;Videnservice;Offentlig administration, forsvar og politi;Undervisning;Øvrige brancher;82;201904-202212;500;17;;201901-202112;192;29.55;26.4;31.9;;201904-202212;331;3;;201901-202112;137;41.6;35.6;46.4;;89;21;202110-202112;89;89;3,99;202110-202112;86;89;4,01;89;89;4,2;202110-202112;202110-202112;88;89;4,13;202110-202112;85;89;4,02;43;33;89;8,5;60;82;202110-202112;87;89;4,08;25;0;E2021/F2022;0;75;202110-202112;45;47;4,18;202110-202112;47;47;3,87;202110-202112;46;47;3,74;202110-202112;87;89;3,97;202110-202112;89;Projektarbejde (både individuelt og i grupper);Selvstudie (forberedelse, læsning, hjemmeopgaver);Faglig vejledning fra din underviser;Forelæsninger;Gruppearbejde (læsegruppe, studiegruppe);202110-202112;89;89;3,46;3;10;34;43;10;202110-202112;89;89;3;2;33;36;21;8;202110-202112;89;89;3,87;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb3-kakreaarkitekt;751426;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/kunstneriskeuddannelser/arkitekt;6,890,628,052;Arkitekt;Universitetsuddannelser;Kandidatuddannelse;;751426;Arkitektskolen Aarhus;751;Aarhus;1082;Midtjylland;201910-202209;373;1;;E2021/F2022;57;37;90;201911-202111;2962;64;14;5;17;100;0;100;69;Videnservice;Offentlig administration, forsvar og politi;Handel;Øvrige brancher;81;201904-202212;371;16;;201901-202112;153;29.8;27.9;32.1;;201904-202212;342;3;;201901-202112;133;40.5;34.8;46.3;;100;40;202110-202112;99;100;4;202110-202112;99;100;3,98;100;100;4,23;202110-202112;202110-202112;100;100;4,18;202110-202112;100;100;4,16;44;23;98;8;42;81;202110-202112;97;100;3,91;25;0;E2021/F2022;0;75;202110-202112;99;100;4,41;202110-202112;99;100;4,02;202110-202112;98;100;3,84;202110-202112;100;100;4,11;202110-202112;100;Projektarbejde (både individuelt og i grupper);Selvstudie (forberedelse, læsning, hjemmeopgaver);Faglig vejledning fra din underviser;Forelæsninger;Gruppearbejde (læsegruppe, studiegruppe);202110-202112;100;100;3,52;1;11;37;37;14;202110-202112;100;100;3,11;3;24;39;27;7;202110-202112;100;100;3,77;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb3-kakreaarkitekt;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/kunstneriskeuddannelser/arkitekt;6,890,628,052;Arkitekt;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;201910-202209;1011;2;;E2021/F2022;40;87;55;201911-202111;6392;66;13;4;17;100;0;9;87;Videnservice;Offentlig administration, forsvar og politi;Undervisning;Øvrige brancher;81;201904-202212;871;16;;201901-202112;345;29.7;27.2;31.9;;201904-202212;673;3;;201901-202112;270;41.3;34.9;46.4;;189;28;202110-202112;188;189;3,99;202110-202112;185;189;3,99;189;189;4,22;202110-202112;202110-202112;188;189;4,15;202110-202112;185;189;4,1;44;28;187;8;102;81;202110-202112;184;189;3,99;25;0;E2021/F2022;0;75;202110-202112;144;147;4,34;202110-202112;146;147;3,97;202110-202112;144;147;3,81;202110-202112;187;189;4,04;202110-202112;189;Projektarbejde (både individuelt og i grupper);Selvstudie (forberedelse, læsning, hjemmeopgaver);Faglig vejledning fra din underviser;Forelæsninger;Gruppearbejde (læsegruppe, studiegruppe);202110-202112;189;189;3,49;2;11;35;40;12;202110-202112;189;189;3,06;3;28;38;24;7;202110-202112;189;189;3,81;107;19;202110-202112;107;25;Jeg søgte og blev ansat efter et stillingsopslag;21;Jeg fik job gennem mit netværk;19;Jeg søgte uopfordret;13;Jeg fortsatte i job på den arbejdsplads, hvor jeg havde studiejob;202110-202112;107;42;0;49;0;8;1;1;202110-202112;107;38;202110-202112;107;Jeg har den uddannelse, som er en forudsætning for jobbet;Netværk (fagligt, privat eller formaliseret med mentor eller lignende);De kompetencer, jeg fik fra uddannelsen;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller p;Studiejob;202110-202112;107;Kreative og innovative kompetencer;Formidlingsevner;IT-færdigheder;Min evne til at arbejde struktureret og overholde deadlines;Analytiske kompetencer;202110-202112;107;107;3,37;202110-202112;107;107;3,57;202110-202112;107;1;93;7;;;;;;;;;;Ingen data;;;;
udb3-kakreaarkitekturensteknologi;280299;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/kunstneriskeuddannelser/arkitekturens-teknologi;805162;Arkitekturens Teknologi;Universitetsuddannelser;Kandidatuddannelse;;280299;Det Kongelige Akademi - Arkitektur, Design, Konservering;101;København;1084;Hovedstaden;201910-202209;24;4;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;;Ingen data;;;;Ingen data;;;;;;Ingen data;;;;Ingen data;;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;Ingen data;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb3-kakreaarkitekturensteknologi;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/kunstneriskeuddannelser/arkitekturens-teknologi;805162;Arkitekturens Teknologi;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;201910-202209;24;4;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;;Ingen data;;;;Ingen data;;;;;;Ingen data;;;;Ingen data;;;;;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;Ingen data;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb3-kakreadesigner;101628;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/kunstneriskeuddannelser/designer;506362;Designer;Universitetsuddannelser;Kandidatuddannelse;;280299;Det Kongelige Akademi - Arkitektur, Design, Konservering;101;København;1084;Hovedstaden;201910-202209;301;5;;E2021/F2022;24;137;20;201911-202111;4705;33;14;12;41;99;100;33;74;Videnservice;Handel;Undervisning;Øvrige brancher;81;201904-202212;294;30;;201901-202112;112;24.25;16.75;32.1;;201904-202212;242;6;;201901-202112;119;30.9;20.3;38.6;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;25;0;E2021/F2022;0;75;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb3-kakreadesigner;621408;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/kunstneriskeuddannelser/designer;506362;Designer;Universitetsuddannelser;Kandidatuddannelse;;621408;Designskolen Kolding;621;Kolding;1083;Syddanmark;201910-202209;236;9;;E2021/F2022;53;69;49;201911-202111;2309;24;16;15;46;100;100;35;78;Videnservice;Handel;Undervisning;Øvrige brancher;81;201904-202212;179;24;;201901-202112;62;23.8;17;30.1;;201904-202212;132;7;;201901-202112;57;29.3;18.5;36.6;;76;50;202110-202112;76;76;4,14;202110-202112;76;76;3,93;75;76;4,19;202110-202112;202110-202112;76;76;4,21;202110-202112;75;76;3,99;40;50;75;11;44;85;202110-202112;75;76;4,08;25;0;E2021/F2022;0;75;202110-202112;76;76;4,21;202110-202112;76;76;3,96;202110-202112;76;76;3,72;202110-202112;76;76;4,26;202110-202112;76;Projektarbejde (både individuelt og i grupper);Selvstudie (forberedelse, læsning, hjemmeopgaver);Gruppearbejde (læsegruppe, studiegruppe);Klasseundervisning (holdundervisning);Faglig vejledning fra din underviser;202110-202112;76;76;3,57;3;11;33;36;18;202110-202112;76;76;3,42;1;21;30;29;18;202110-202112;75;76;4,03;41;33;202110-202112;41;37;Jeg søgte og blev ansat efter et stillingsopslag;17;Jeg fik job gennem mit netværk;15;Jeg søgte uopfordret;12;Jeg fortsatte i job på den arbejdsplads, hvor jeg skrev opgave / projekt / speciale eller var i praktik;202110-202112;41;49;0;34;0;17;0;0;202110-202112;41;36;202110-202112;41;De kompetencer, jeg fik fra uddannelsen;Praktik (praktik, klinik eller projektorienteret forløb hos en offentlig eller p;Afsluttende opgave (projekt/speciale);Projekt i samarbejde med offentlig eller privat virksomhed;Jeg har den uddannelse, som er en forudsætning for jobbet;202110-202112;41;Kreative og innovative kompetencer;Evnen til at samarbejde;Min evne til at arbejde struktureret og overholde deadlines;Menneskelige kompetencer;Tværfaglige og projektorienterede kompetencer;202110-202112;41;41;3,71;202110-202112;41;41;3,85;202110-202112;41;5;80;15;;;;;;;;;;Ingen data;;;;
udb3-kakreadesigner;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/kunstneriskeuddannelser/designer;506362;Designer;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;201910-202209;537;7;;E2021/F2022;38;103;35;201911-202111;7014;30;15;13;42;99;100;34;75;Videnservice;Handel;Undervisning;Øvrige brancher;81;201904-202212;473;28;;201901-202112;174;24.2;16.9;31;;201904-202212;374;6;;201901-202112;176;30.55;19.4;38.15;;117;35;202110-202112;117;117;4,02;202110-202112;117;117;3,84;116;117;4,22;202110-202112;202110-202112;117;117;4,15;202110-202112;116;117;3,95;40;49;116;11;76;86;202110-202112;116;117;4,03;25;0;E2021/F2022;0;75;202110-202112;95;95;4,22;202110-202112;95;95;3,86;202110-202112;94;95;3,81;202110-202112;117;117;4,1;202110-202112;117;Projektarbejde (både individuelt og i grupper);Selvstudie (forberedelse, læsning, hjemmeopgaver);Faglig vejledning fra din underviser;Gruppearbejde (læsegruppe, studiegruppe);Klasseundervisning (holdundervisning);202110-202112;117;117;3,56;2;11;33;37;17;202110-202112;117;117;3,21;4;27;27;25;16;202110-202112;116;117;3,91;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb3-kakreakonservator;101459;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/kunstneriskeuddannelser/konservator;583,262,584,062,584,000,000,000,000,000;Konservator;Universitetsuddannelser;Kandidatuddannelse;;280299;Det Kongelige Akademi - Arkitektur, Design, Konservering;101;København;1084;Hovedstaden;201910-202209;35;3;;E2021/F2022;59;239;0;201911-202111;539;60;13;8;19;48;0;100;66;Kultur og fritid;Undervisning;Industri;Øvrige brancher;50;201904-202212;22;20;;201901-202112;13;29.8;27.2;32.2;;201904-202212;45;3;;201901-202112;14;34.95;30.1;40.6;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;50;12,5;E2021/F2022;0;37,5;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb3-kakreakonservator;999999;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/kunstneriskeuddannelser/konservator;583,262,584,062,584,000,000,000,000,000;Konservator;Universitetsuddannelser;Kandidatuddannelse;;999999;Uddannelsen på landsplan;;;;;201910-202209;35;3;;E2021/F2022;59;239;0;201911-202111;539;60;13;8;19;48;0;100;66;Kultur og fritid;Undervisning;Industri;Øvrige brancher;50;201904-202212;22;20;;201901-202112;13;29.8;27.2;32.2;;201904-202212;45;3;;201901-202112;14;34.95;30.1;40.6;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;50;12,5;E2021/F2022;0;37,5;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
udb3-kakreamusikkons;101447;www.ug.dk/uddannelser/bachelorogkandidatuddannelser/kandidatuddannelser/kunstneriskeuddannelser/musik;590,000,591,000,591,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000;Musik;Universitetsuddannelser;Kandidatuddannelse;;101447;Det Kgl. Danske Musikkonservatorium;147;Frederiksberg;1084;Hovedstaden;Ingen data;;;;Ingen data;;;;201911-202111;1926;32;25;21;22;25;7;51;41;Undervisning;Andre serviceydelser  mv.;Kultur og fritid;Øvrige brancher;30;Ingen data;;;;Ingen data;;;;;;201904-202212;104;4;;201901-202112;37;27.9;14.6;38.6;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;Ingen data;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;Ingen data;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;;;;Ingen data;;;;;;;;;;Ingen data;;;;;;;;;Ingen data;;;Ingen data;;;;;;;Ingen data;;;;;;;Ingen data;;;;Ingen data;;;;Ingen data;;;;;;;;;;;;;;Ingen data;;;;
